 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  5.723722328419915E-002 K          -6           5
   225.562582836904      K           6           6
  1.650910991480065E-002 K          -6           6
 ATOMNUMBER =          15
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -68.8692545128156      K           2           0
   36.6681796027000      K           2           1
   1.09219907111397      K          -2           1
   6.41381083980559      K           2           2
  -2.04369242627357      K          -2           2
  -11.7079308462775      K           4           0
   3.22127578774699      K           4           1
 -6.494579938071363E-002 K          -4           1
   1.04074237231342      K           4           2
  0.525372395690434      K          -4           2
   2.69399126056646      K           4           3
  2.410585875453209E-002 K          -4           3
  0.219063833147590      K           4           4
  -1.22942319259747      K          -4           4
  -2.40006302189633      K           6           0
  0.146720423948546      K           6           1
  3.039419769684433E-002 K          -6           1
 -3.913518017983927E-002 K           6           2
 -5.259619694197780E-002 K          -6           2
 -0.166046511841742      K           6           3
 -3.430809451398389E-002 K          -6           3
 -9.241117839342228E-002 K           6           4
  5.762048822230598E-002 K          -6           4
 -0.375918458467542      K           6           5
 -3.052333437708495E-002 K          -6           5
   65.9239437345794      K           6           6
 -1.658444543320919E-002 K          -6           6
 ATOMNUMBER =          16
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -68.8705487728652      K           2           0
  -36.6642199704240      K           2           1
  -1.08111415210192      K          -2           1
   6.41612922974241      K           2           2
  -2.04030660889823      K          -2           2
  -11.7080425333053      K           4           0
  -3.22130427900354      K           4           1
  6.468455050931471E-002 K          -4           1
   1.04014556659892      K           4           2
  0.524992888411657      K          -4           2
  -2.69129952481882      K           4           3
 -2.414036628544704E-002 K          -4           3
  0.218244236894903      K           4           4
  -1.22930744373041      K          -4           4
  -2.40005297267878      K           6           0
 -0.146680078404324      K           6           1
 -3.042164331174295E-002 K          -6           1
 -3.910874045273170E-002 K           6           2
 -5.257586491837085E-002 K          -6           2
  0.166014973507329      K           6           3
  3.438452286097301E-002 K          -6           3
 -9.241243465385096E-002 K           6           4
  5.747467994046797E-002 K          -6           4
  0.375728116494037      K           6           5
  3.058123467928290E-002 K          -6           5
   65.9239537589469      K           6           6
 -1.661337758293046E-002 K          -6           6
 ATOMNUMBER =          17
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -68.8716245155397      K           2           0
  -36.6610159465722      K           2           1
  -1.09713273784418      K          -2           1
   6.42133167800625      K           2           2
  -2.03122172345911      K          -2           2
  -11.7079662665803      K           4           0
  -3.22127717580196      K           4           1
  6.622305783437042E-002 K          -4           1
   1.03995881884773      K           4           2
  0.524891327304700      K          -4           2
  -2.69612021722157      K           4           3
 -2.520810666720119E-002 K          -4           3
  0.219202740685264      K           4           4
  -1.22998943872096      K          -4           4
  -2.40005754386923      K           6           0
 -0.146660796075528      K           6           1
 -3.045471076764493E-002 K          -6           1
 -3.906077265173927E-002 K           6           2
 -5.263652768658776E-002 K          -6           2
  0.165877495061884      K           6           3
  3.438915922599799E-002 K          -6           3
 -9.241503344834864E-002 K           6           4
  5.766003974481747E-002 K          -6           4
  0.375583985689527      K           6           5
  3.011156778657131E-002 K          -6           5
   65.9240706900234      K           6           6
 -1.657510044524124E-002 K          -6           6
 ATOMNUMBER =          18
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -68.8689509410723      K           2           0
   36.6591520571090      K           2           1
   1.07510017762153      K          -2           1
   6.41777570168956      K           2           2
  -2.03879944612885      K          -2           2
  -11.7081144795954      K           4           0
   3.22107462053337      K           4           1
 -6.564023452490886E-002 K          -4           1
   1.03970325196480      K           4           2
  0.524688891380858      K          -4           2
   2.69633887176484      K           4           3
  2.429615720591704E-002 K          -4           3
  0.218405286831069      K           4           4
  -1.23084503025040      K          -4           4
  -2.40005073076737      K           6           0
  0.146658805905466      K           6           1
  3.048377816574924E-002 K          -6           1
 -3.902925012287625E-002 K           6           2
 -5.262244185817495E-002 K          -6           2
 -0.165699772322257      K           6           3
 -3.439899840674473E-002 K          -6           3
 -9.240540875179395E-002 K           6           4
  5.761286803699932E-002 K          -6           4
 -0.375531288099935      K           6           5
 -3.027981284362555E-002 K          -6           5
   65.9240868298078      K           6           6
 -1.661501709343338E-002 K          -6           6
